created,modified,id,title,description,creation_date,rating,type,movieId,genres
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44e0c-0a6c-11ed-98c8-4129adfcc95f,Alpha Dog ,"In Lego Star Wars: The Complete Saga, you can now experience all 6 episodes at once. Containing the same levels and locations. Only with newer features and improvements. Such as more extras to unlock, more vehicles to build, new playable characters, & a better customizing Lego character feature. Now all Lego & Star Wars fans alike can experience this game more than it's successors.",2007-01-01,3.1,movie,50442,Crime|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44e2a-0a6c-11ed-98c8-4129adfcc95f,"Hitcher, The ",Reality competition show looking for a new lead singer for the rock group INXS,2007-01-01,2.5,movie,50445,Action|Horror|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44e52-0a6c-11ed-98c8-4129adfcc95f,After the Wedding (Efter brylluppet) ,"Millions of Free Willy fans around the world finally learn the truth about what really happened when the whale star, Keiko, became the first and only captive orca to be released back into the wild.",2006-01-01,3.5,movie,50514,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44e7a-0a6c-11ed-98c8-4129adfcc95f,Bridge to Terabithia ,Children up to the age of 15 all across Canada audition for the chance to be the next star. This is a singing competition where they start by picking 16 kids across Canada. Afterwards they pick 8 from the 16 then 6 from the 8. These 6 contestants write their own songs and perform them to the judges. In the end one of these 6 young singers will become the next star.,2007-01-01,2.8,movie,50601,Adventure|Children|Fantasy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44e98-0a6c-11ed-98c8-4129adfcc95f,Beer League ,"Included on the DVD release of ""A Star is Born"" (1954), this is a live television broadcast of the world premiere. Described by various participants as the biggest world premiere in memory,...",2006-01-01,4,movie,50610,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44ec0-0a6c-11ed-98c8-4129adfcc95f,Dead Meat ,Continues to follow the life of a Finnish family from aftermath of the Finnish Civil War to the Second World War which unites the country. But at what cost?,2004-01-01,4.5,movie,50613,Horror
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44ee8-0a6c-11ed-98c8-4129adfcc95f,49 Up ,"In the newly opened Star Tours touring agency, C-3PO is accidentally made to be the pilot of a StarSpeeder 1000. Also on board the craft is one of the guests, who is revealed to be a rebel spy who must be safely delivered from the Empire. With multiple beginnings, middles, and ends, there are 54 possible routes the StarSpeeder 1000 can take.",2005-01-01,4,movie,50658,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44f06-0a6c-11ed-98c8-4129adfcc95f,Waitress ,"A miniature vaudeville show, complete with a title card introducing each act, is presented. First up is The On-Wah Troupe, an East Asian group of contortionists. Next, Blossom Seeley and Benny Fields sing a duet of the song, ""Why Don't You Practice What You Preach"". Third up, father and son Pat Rooney and Pat Rooney Jr. perform a recitation and dance musing about if they will ever be as clever as their dad. And the last act on the bill is The Runaway Four, a group of comic acrobats.",2007-01-01,3.8,movie,50685,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44f2e-0a6c-11ed-98c8-4129adfcc95f,Seven Up! ,"Tae-sik's on he road to success when he goes from being a talent manager to a superstar himself. However, Tae-sik's passion turns into boundless greed and he finds himself in a crisis.",1964-01-01,3.8,movie,50740,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44f56-0a6c-11ed-98c8-4129adfcc95f,Catch and Release ,"Battlefront is a multiplayer online first-person shooter which allows players to choose from a variety of armies (Stormtroopers, Rebel pilots, AT-AT commanders, Republic Guards) and crafts (X-wings, snowspeeders and AT-STs) from the epic film series. Team up or fight head-to-head on any of ten planets. ESRB Rating: RP",2006-01-01,2.2,movie,50792,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44f7e-0a6c-11ed-98c8-4129adfcc95f,Smokin' Aces ,"In the war-torn Netherlands, a local Jewish boy has vivid escapist fantasies of being in a Hollywood western where good always triumphs.",2006-01-01,3.1,movie,50794,Action|Crime|Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44f9c-0a6c-11ed-98c8-4129adfcc95f,Blood and Chocolate , ,2007-01-01,2,movie,50796,Drama|Fantasy|Horror|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44fc4-0a6c-11ed-98c8-4129adfcc95f,Epic Movie ,"One or two years after the Aparoid Invasion in Star Fox: Assault (2005), the Star Fox team has broken up. When the Anglar race invades, Fox and R.O.B. must do what they can to repel the Anglar Blitz, getting the other members to rejoin them along the way.",2007-01-01,1.1,movie,50798,Adventure|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be44fec-0a6c-11ed-98c8-4129adfcc95f,"Messengers, The ","""The Trouble with Tribbles"" . . . ""The Best of Both Worlds"" . . . ""Trials and Tribble-ations"" or ""Scorpion."" Which one is the greatest Star Trek episode of all time? Tonight, you decide! Take a hilarious journey through Federation space with Captains Kirk, Picard, Sisko, Janeway and the bravest crews in the galaxy. From dangerous villains to outrageous one-liners, this all-encompassing retrospective captures the greatest moments in Star Trek history. Challenging trivia questions and never-before-seen outtakes make Ultimate Trek the ultimate ride. Get ready to experience entertainment at warp speed!",2007-01-01,2.5,movie,50800,Drama|Horror|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be4500a-0a6c-11ed-98c8-4129adfcc95f,Because I Said So , ,2007-01-01,3,movie,50802,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be45032-0a6c-11ed-98c8-4129adfcc95f,Hannibal Rising ,"A deputy marshal is ordered to investigate the killing of a Mexican ranch hand by a fellow deputy, who claims self-defense. Using turn of the century forensic science and dogged determination, the deputy breaks down his partner's alibi and discovers that the lawman had killed the rancher for eight thousand dollars in gold that had been hidden in the Mexican's home. Now he must arrest his friend before the Mexican's gunslinging friends can kill him before he's tried for the crime.",2007-01-01,3.5,movie,50804,Drama|Horror|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be4505a-0a6c-11ed-98c8-4129adfcc95f,Norbit ,"In a twist on American Idol (2002), amateur singers compete for several weeks to see which one will be selected by viewers' votes as the next country music superstar.",2007-01-01,1,movie,50806,Comedy|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be45082-0a6c-11ed-98c8-4129adfcc95f,"Boss of It All, The (Direktøren for det hele) ", ,2006-01-01,4.5,movie,50842,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be450a0-0a6c-11ed-98c8-4129adfcc95f,Cocaine Cowboys ,"New resource-rich planets have been formed on the borders of Federation, Romulan, and Klingon space. The three races have begun colonizing different parts of these planets, sooner or later they run into each other and battle for the fate of these new worlds.",2006-01-01,4.5,movie,50851,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be450c8-0a6c-11ed-98c8-4129adfcc95f,Ratatouille ,"The sheriff of Gunlock is planning to hang Sam Hall, who shot three farmers found on cattle land, at sundown. At the casino, betting is 8 to 3 he won't make it. The cattlemen are set to rescue Sam; the farmers hope to lynch him before he can be rescued; and Hall schemes for escape with his girl Nellie. But Sheriff Jorden is most concerned with finding out who hired Hall: a leading suspect is the sheriff's future brother-in-law.",2007-01-01,3.9,movie,50872,Animation|Children|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be450f0-0a6c-11ed-98c8-4129adfcc95f,"Paris, I Love You (Paris, je t'aime) ","Porn Star: The Legend of Ron Jeremy offers audiences a penetrating look inside the world of Ron Jeremy, America's most unlikely sex star and hero to millions. With nearly 25 years in the adult film industry and over 1,600 films to his credit, Ron Jeremy is huge. In his world, Ron reigns supreme-he's made millions of dollars and slept with thousands of beautiful women, and is indisputably the industry's biggest star. And everyone who's anyone knows Ron-a pop icon to millions, he is a beacon of hope for many American male, since he stands as living proof that pretty much anyone can get some. So how did such a classically unhandsome, big and hairy guy ever get to be such a super stud? In one of the most fascinating and entertaining comedies of the last year, audiences finally get a chance to get inside the life and times of Ron Jeremy, and find out what's really behind the hardest working man in show business.",2006-01-01,2.9,movie,50912,Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be4510e-0a6c-11ed-98c8-4129adfcc95f,"Astronaut Farmer, The ",A look at the influence of Gene Rodenberry.,2007-01-01,2.2,movie,50923,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be45136-0a6c-11ed-98c8-4129adfcc95f,"Wake Up, Ron Burgundy ",An experimental film by Stan Brakhage combining family footage with various narratives about the stars.,2004-01-01,3.5,movie,50942,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be4515e-0a6c-11ed-98c8-4129adfcc95f,It's a Boy Girl Thing ,"Tyber Zaan, a crime lord, is freed from prison and creates an empire of crime and destruction named after himself. He then begins his wuest for control of the galaxy, destroying Rebels and Imperial alike.",2006-01-01,1,movie,50954,Comedy|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be4517c-0a6c-11ed-98c8-4129adfcc95f,"Ugly Duckling and Me!, The ",Feature-length documentary offering the definitive look at the making of the iconic science fiction classic; STAR TREK: THE NEXT GENERATION! Includes never-before-seen revealing ...,2006-01-01,5,movie,50999,Animation|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be451a4-0a6c-11ed-98c8-4129adfcc95f,The Odyssey ,"Dr. Lauren Thielen (Dr. T) is back home in Texas to open her very own exotic animal practice, located alongside one of the state's largest and busiest animal hospitals. With the support of ...",1997-01-01,3.2,movie,51024,Adventure|Drama|Fantasy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be451cc-0a6c-11ed-98c8-4129adfcc95f,Unknown ,"A recollection of Hebe Camargo's life during the '80s, a time when she struggled between a personal and professional crisis and decided to take control of her own career.",2006-01-01,3,movie,51037,Drama|Mystery|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be451ea-0a6c-11ed-98c8-4129adfcc95f,Ghost Rider ,"In this FMV space combat simulator with elements of an adventure game, you play David Forester, a young human cadet at Starfleet Academy who is going through the extensive command training system that uses several simulator scenarios of missions with a variety of ship classes. In addition, you interact with your various classmates with the mundane situations on campus. You also have some meetings with Captain Hikaru Sulu and Pavel Chekov while Captain James T. Kirk assigns the missions. Through various dialogue options and other choices, you shape your story and must prove to yourself, your crew that's prone to infighting and Kirk that you are worthy of the captain's chair. The true test though arrives when your Vulcan member of the bridge crew gets hurt in an explosion. The first signs of a conspiracy that wants to push the Klingons and the Federation into another bloody conflict emerge here. You must also solve the mystery of a living spaceship created by an unknown alien race that uses unique form of communication and either wants to make first contact, or attack.",2007-01-01,2.2,movie,51077,Action|Fantasy|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be45212-0a6c-11ed-98c8-4129adfcc95f,Breach ,"Redd Foxx has been in various aspects of show business for several years, but is now starring for the first time in a feature length movie, the comedy Norman... Is That You? (1976), co-starring Pearl Bailey, Michael Warren, Dennis Dugan and Tamara Dobson. The movie is produced and directed by George Schlatter. The movie tells the story of a man, played by Foxx, whose wife has run off with his brother and who as a result goes to visit his only son, Norman, played by Warren, in Los Angeles for some sympathy, but receives something else entirely. The making of this family-centric storied movie is very much as a family, as Foxx, Bailey and Schlatter have been friends for years and treat each other as family.",2007-01-01,3.6,movie,51080,Drama|Thriller
